MC,,1,Which of the following is a characteristic of a business-format franchise:,4,The name of the business is chosen by the franchisee.,Products are bought directly from the supplier.,It is the least popular franchise arrangement.,Continuous assistance is provided by the franchisor.
MC,,1,What should business employees possess in order to extract relevant information from written materials?,3,Ability to listen,Limited vocabularies,Good reading skills,Effective speaking voice
MC,,1,What type of information should employees be able to locate in their company's employee handbook?,3,The company's annual report,The company's list of current job openings,The use of company property,The number of vacation days that an employee has taken
MC,,1,"Millie is reading a book to learn how to knit. She wants to make her sister a scarf for Christmas, but it's only a week away, and she doesn't have much time. Millie decides to skip ahead of the directions, and the scarf winds up looking more like a potholder. Which of the following tips for following directions did Millie ignore:",3,Accept responsibility,Know when to speak,Don't rush,Note key words
MC,,1,Which of the following is a guideline for effective verbal communication:,4,Keep the voice at the same pitch,Use speech mannerisms,Try to avoid eye contact,Use gestures for emphasis
MC,,1,The most effective way to interpret others' nonverbal cues often is to look at their,1,facial expressions.,leg movements.,clothing style.,office decor.
MC,,1,"When giving verbal directions to employees about how to complete a task, it is often helpful to",2,speak softly.,use visuals.,use complex words.,limit body language.
MC,,1,Roberto has just finished giving a presentation about global warming. An obviously irritated audience member stands and says that there is no evidence to prove global warming exists. Roberto calmly reads results from three scientific reports on its existence. Roberto's response is an example of,3,a transition.,an effective conclusion.,defending an idea objectively.,expressing a cultural barrier.
MC,,1,What is an advantage to a business of encouraging employees to participate in group discussions?,1,Many opinions increase the chances of developing useful recommendations.,It makes it easier to reach a unanimous decision.,Less conflict is likely to occur when discussing controversial issues.,The participants' input usually helps the business to resolve problems quickly.
MC,,1,"When taking notes during a seminar, a businessperson should write down",3,all details.,information of interest.,key points.,inaccurate statements.
MC,,1,Using a table to present or summarize data in a written document is most appropriate when,1,the data are too complex to describe in the body of the text.,it is important to build credibility and impress the audience.,the report does not require a bibliography.,it is placed in the appendices of a complex report.
MC,,1,A business that writes letters to customers to confirm their orders or requests should make sure that the letters contain,4,a map of all business locations.,product ratings and grades.,exchange rates.,all the necessary information.
MC,,1,The primary purpose of placing headings and subheadings in a long business report is to,3,provide supporting evidence for key points.,attract attention to the writer's hidden agenda.,"organize content in a cohesive, manageable way.",solicit an opinion or response from the audience.
MC,,1,Which of the following information should be included in the inside address section of a business letter:,4,Message,Subject,Date,Title
MC,,1,"When writing informational messages, it is most important to communicate",3,an honest opinion.,emotional appeal.,accurate content.,a request for action.
MC,,1,What type of information should a business include when writing a sales proposal to send to a customer?,2,Shipping and receiving,Features and benefits,Pricing and accounting,Laws and regulations
MC,,1,Which of the following is not a good technique for participating in a staff meeting:,2,Understand the goal of the meeting prior to its start,Contribute at least one opinion to every staff meeting in which you participate,"Avoid arguing with other participants, even if you strongly disagree with their point of view","Follow the instructions of the group leader, even if you have a better idea for organizing the"
MC,,1,"A customer asks Roger a question about a product, and he isn't sure of the correct answer. He immediately phones his supervisor to get the needed information. Which technique for building positive customer relations does this illustrate?",3,Pay attention to internal customers.,Keep your promises.,Be helpful.,Be thankful.
MC,,1,"One way that employees can provide efficient, quick service to customers is by being",2,forceful.,organized.,detached.,aggressive.
MC,,1,"Kate's coworker Jack is meeting with a very important German client tomorrow. Kate has been to Germany several times, and tells Jack that German businesspeople tend to be very formal and serious in business situations. After learning this information, Jack now knows that he should avoid",3,shaking hands.,using titles.,using humor.,making eye contact.
MC,,1,Business policies that focus on meeting consumers' wants and needs while making a fair profit for the business are primarily intended to,4,keep operations running smoothly.,guide employees' actions.,reduce misunderstandings.,satisfy customers.
MC,,1,"Carrie has a summer job cleaning and maintaining backyard pools. Her boss thinks she does a great job. Today, she has a new client. For a while, he was watching her from the porch, and then he came out and stood just a few feet away from her. ""Don't do it that way,"" he instructed. ""You're using too much chlorine. Should I just measure it out for you?"" Carrie's customer is",3,suspicious.,slow/methodical.,domineering/superior.,irritable/moody.
MC,,1,Which of the following are the three major areas of customer complaints:,3,"Labeling, faulty design, and mispricing","Improper decisions, oversight, and service","Product, personnel, and the business","Poor service, inaccurate forms, and rudeness"
MC,,1,Which of the following is a consumer good:,3,Point-of-sale terminal,Display racks,Children's apparel,Employee uniforms
MC,,1,The gap between unlimited desires for products and limited resources is known as,2,conservation.,scarcity.,abundance.,unemployment.
MC,,1,A refinery in Houston processes crude oil into gasoline and delivers it to a service station in California. Which two types of utility are being created in this situation?,3,Place and time,Form and time,Form and place,Time and possession
MC,,1,"When the price of a product is high, consumer demand will usually be",2,high.,low.,unchanged.,about average.
MC,,1,Social responsibility is the duty of business to,1,contribute to the well-being of society.,provide social activities for employees.,contribute to product development.,provide educational loans to employees.
MC,,1,Taking the profits from the businesses it owns is one way that the government of a __________ economy obtains capital.,1,communist command,free enterprise,market,traditional
MC,,1,Income from sales minus the cost of merchandise sold calculates a business's,4,gross domestic product.,operating expenses.,net profit or loss.,gross profit on sales.
MC,,1,One way in which government protects private property is to provide,4,fire insurance policies.,local governmental programs.,Federal Reserve Banks.,patents or copyrights.
MC,,1,Which of the following is most likely to help any business reach maximum productivity:,4,Using one-way communication to inform workers,Making managers responsible for all decisions,Offering inflexible work schedules and overtime hours,Combining well-qualified workers and efficient job methods
MC,,1,Emotional intelligence is especially important today because,4,everyone can be a world traveler and see other cultures.,our culture is more relaxed and free.,people need to interact in more secure business environments.,collaboration is becoming a standard method of achieving business goals.
MC,,1,Visualizing yourself as you would like to be is a technique that,3,is seldom rewarding.,does not work well.,takes time and practice.,is quick and easy to learn.
MC,,1,"A restaurant developed a new recipe for its beef ribs, which it wished to keep secret. When interviewing potential employees to prepare the ribs, what personal trait would be the most important to the restaurant?",2,Tact,Loyalty,Industry,Initiative
MC,,1,One way employees can demonstrate initiative is by handling __________ situations effectively.,1,unexpected,regular,routine,training
MC,,1,"Phyllis was on her way to work one morning when she was involved in an accident. Phyllis used her cell phone to call the police. In order to act responsibly, Phyllis should also immediately call",4,auto-body shops for insurance estimates.,a tow truck to pick up her car.,a rental agency to get a car.,work to let them know where she is.
MC,,1,"Because Paul always tries to do what is right, his friends consider him to be a person who has",2,dignity.,integrity.,conflicts.,commitment.
MC,,1,"Susan is a purchasing manager for a manufacturer. On Monday, Susan received a call from the plant manager, who frantically told Susan that the production line ran out of 3/8” washers, which has forced production to stop. Because Jason is the senior buyer in charge of ordering the washers, Susan set up a meeting with Jason to discuss the problem. During the meeting, Susan asked Jason to explain why the washers were out of stock. Jason replied, “Well, I told the office assistant to check the inventory. It's not my fault that we don't have the washers in stock.” What is Jason doing?",1,Blaming another person for his mistake,Helping Susan to resolve the problem,Providing Susan with a valid reason for the stock-out,Denying that a problem exists
