MC,,1,"As a primary source of law, federal statutes are enacted by",3,administrative agencies.,the U.S. Supreme Court.,the U.S. Congress.,the House of Representatives.
MC,,1,"A restaurant wants to open a second location, but it doesn't have the necessary money to do so. However, it is able to borrow money from a __________ to open the new facility.",1,creditor,debtor,borrower,wholesaler
MC,,1,David and Ella are in business together and each of them has unlimited liability. David and Ella's business is an example of a,4,franchise.,corporation.,joint venture.,general partnership.
MC,,1,Which of the following is one of the rights of customers who use the services of the hospitality industry:,1,Safe environment,Reasonable price,Guaranteed satisfaction,Efficient registration
MC,,1,Which of the following is the most common channel of distribution for consumer goods:,2,Producer to retailer to consumer,Producer to wholesaler to retailer to consumer,Producer to consumer,Producer to agents to wholesaler to retailer to consumer
MC,,1,What might result if a manufacturer begins to sell directly to large businesses rather than through traditional wholesalers?,3,Exclusive distribution,Horizontal channel conflict,Vertical channel conflict,Reverse distribution
MC,,1,What type of information concerning policies and procedures do employees often extract from an internal business report?,2,Customer profiles,New personnel regulations,Industry research data,Former local competitors
MC,,1,Employees are more likely to be able to correctly follow directions if those directions are explained in,3,excessive detail.,complex terminology.,chronological order.,technical language.
MC,,1,"Due to a slump in sales, the RLT Company has decided to lay off 45 workers. Walter, an RLT manager, must choose three employees from within his department to let go. Although it would be easy to allow his emotions to influence his actions, Walter must base his decision regarding the layoffs strictly on facts and data. Walter must be able to defend his decision",2,subjectively.,objectively.,quarterly.,inductively.
MC,,1,"Before organizing an oral presentation, the presenter should",4,prepare appropriate visual aids.,determine the size of the audience.,gather information from a variety of sources.,determine the purpose or nature of the message.
MC,,1,"Your boss wants you to give a presentation at your next staff meeting, and she asks you to include graphic aids. Your boss is referring to",2,your style of clothing.,charts or pictures.,facial expressions.,dialogue with your colleagues.
MC,,1,"When writing a letter of inquiry, when should you identify the purpose of your letter?",2,After describing your company,At the beginning of the letter,Once the recipient has agreed to meet with you,After identifying what prompted your inquiry (such as an advertisement)
MC,,1,"If a manager wants to be sure she correctly interprets her employees' nonverbal cues, how should she communicate with them?",2,By telephone,Face-to-face,By email,Through an office-wide memo
MC,,1,"Kayla replies to Mrs. Patterson by saying, “The ProSpin GX2 blender is currently on backorder, but we expect to have another shipment in our warehouse by the end of this week.” What is Kayla doing?",4,Using a merchandising approach,Describing a product's features,Determining the customer's buying motive,Responding to a customer's inquiry
MC,,1,"Richard is giving a presentation at a conference in his industry. He fails to adequately prepare, shows up late for his presentation, and doesn't do a good job. What effect will his poor performance have on his company?",4,It will reflect positively on the company.,It will only reflect on Richard's image.,It will not have any effect on the company.,It will reflect poorly on his company's image.
MC,,1,Which of the following is a true statement regarding the Fair Information Practice Principles:,1,They are not enforceable laws.,They do not cover online privacy issues.,They apply only to service businesses.,They are published by Consumer Reports magazine.
MC,,1,What aspect of distribution is of major importance to businesses?,1,Inventory control,Volume discount,Buying process,Vendor selection
MC,,1,Seeing a movie at a theatre would be considered a(n) __________ want.,2,unlimited,economic,limited,noneconomic
MC,,1,A team of employees is responsible for researching potential demand for a business's brand new product. The factor that is most likely to affect demand for this product is the,1,product's utility.,costs of production.,government's policy.,number of producers.
MC,,1,Businesses own the goods or services they produce. This is an example of which characteristic of free enterprise?,1,Private property,Limited government control,Competition,Profit motive
MC,,1,The two main sources of revenue used to pay the costs of government regulation are,2,taxpayers and nontaxpayers.,taxes and borrowing.,business and labor.,government and industry.
MC,,1,The main tax advantage of a corporation is,3,having less paperwork to fill out when paying taxes.,having more control on how tax money is spent.,retaining earnings at a lower tax rate than non-corporations.,avoiding payroll taxes.
MC,,1,Determine whether the following statement is true or false: Labor unions can affect productivity in the,3,"False, unions focus on the personal welfare of their members.","True, unions have a positive impact on productivity.","True, unions may demand benefits without regard to productivity.","False, unions do not have an effect on productivity."
MC,,1,Calculate the amount of personal consumption expenditures that will be included in GDP if citizens purchase $8.3 million worth of new products and $1.9 million worth of used cars for their own use; nonprofit institutions purchase $2.6 million worth of goods and services; and the government purchases $3.6 million worth of new equipment.,4,$11.2 million,$11.9 million,$12.3 million,$12.8 million
MC,,1,Which of the following is a political influence that can affect currency value:,1,Change in executive leadership,Low levels of inflation,Tax increases or cuts,Overall attitude toward the market
MC,,1,"When Eddie became upset with a coworker during a business meeting, he threw his file down on the table, left the conference room, and slammed the door behind him. What was Eddie demonstrating?",2,Problem-solving techniques,Low self-management skills,Positive relationship-management skills,Neutral non-verbal behavior
MC,,1,Which of the following is a true statement regarding taking responsibility for decisions and actions:,3,It's important to be responsible for other people.,It's OK to blame other people sometimes.,It's OK to give yourself a break when you make a mistake.,Not everyone is able to take responsibility.
MC,,1,"Of the following, which is a true statement about change:",2,People tend to respond well to personal change.,It is the only thing that is constant in our lives.,It rarely causes problems for many businesses.,People tend to feel threatened by change.
MC,,1,Businesspeople who want to be successful in a global market should exhibit,1,cultural sensitivity.,economic nationalism.,regional behavior.,local protectionism.
