MC,,1,"When filing a tort against a business, the plaintiff must establish that the defendant",1,breached the duty of care.,damaged property intentionally.,conspired with a competitor.,violated the doctrine of sovereign immunity.
MC,,1,"Before a business and a customer can enter into a valid contract, the offer to do something in return for payment must be",3,implied.,in writing.,accepted.,expressed.
MC,,1,Which of the following is an example of a business making a reasonable accommodation for an employee in accordance with the Americans with Disabilities Act:,2,Changing required skills,Modifying work schedules,Eliminating necessary training,Reducing educational requirements
MC,,1,One of the characteristics of a corporation is that it issues shares of stock. The advantage that results is that it,3,has limited financial power.,has more complex requirements.,is easy to transfer ownership.,is easy to form and operate.
MC,,1,Channels of distribution benefit consumers by,4,increasing profits for businesses.,lowering the prices of all consumer products.,raising the quality of all consumer products.,making a variety of products available to them.
MC,,1,The Parnell Company buys a variety of similar goods and sells them to specialty shops for resale. What type of intermediary is the Parnell Company?,2,Agent,Wholesaler,Industrial user,Ultimate consumer
MC,,1,"Before a business can effectively evaluate members in its distribution channel, it must first",3,identify potential vendors.,conduct a location feasibility study.,assess its logistics needs.,develop a strategic alliance.
MC,,1,A business's brand promise is what the business intends to,4,use as a trademark.,sell to the target market.,name its product.,provide the customer.
MC,,1,Which of the following is a way in which business profits benefit society:,3,Profits provide an incentive to entrepreneurs.,Profits indicate trends in consumer preferences.,Profits encourage business owners to conserve resources.,Profits enable businesses to compete with other businesses.
MC,,1,One way for businesses to transfer some kinds of business risk is through the purchase of,1,insurance policies.,mutual funds.,insurance premiums.,stock dividends.
MC,,1,What is the economic condition in which there is only one supplier of a certain good or service and no competing products exist?,4,Price discrimination,Inflation,False advertising,Monopoly
MC,,1,Leaning toward people to show your interest is an effective way to use,3,listening skills.,persuasive words.,body language.,facial expression.
MC,,1,The manager of a large home-improvement store has decided to use a work team to help the company improve customer service. Members of the team have been asked to develop goals and objectives for the project. Having team members agree on the purpose of their project is a way to build __________ the team and its work.,4,creativity in,communication with,conflict between,commitment to
MC,,1,How does a mission statement differ from a vision?,4,There is no difference—the two are the same.,A mission statement refers to the future.,A mission statement never changes.,A mission statement refers to the present.
MC,,1,"Because Emma wants to excel in her job, she talks with her manager to get suggestions for ways in which she can improve her efficiency and work quality. Emma is exhibiting an achievement orientation by",2,taking risks.,soliciting feedback.,being patient.,setting goals.
MC,,1,Which of the following is an example of informal recognition:,4,A wage bonus given to exemplary employees,An awards ceremony for scholarship winners,A trophy given to the championship swim team,A pat on the back from a supervisor at work
MC,,1,"Anthony has worked as an IT professional at his company for three years. This year, he hopes to be moved to the social media department so that he can learn new skills and expand his professional network. After doing some research, he finds an employee within the department that he thinks he could learn a lot from. In return, he figures, he can help the employee clean up her computer and teach her the new company software. He decides to contact the employee to set up a lunch meeting. In other words, Anthony is trying to initiate a",4,private partnership.,mentorship program.,relational analysis.,strategic relationship.
MC,,1,Which of the following is a global trend that might encourage an entrepreneur to consider international business opportunities:,4,Flexible currency rates,Higher allowances,Enforceable trade agreements,Lower tariffs
MC,,1,Owners/Managers should not conduct a feasibility study if they are,1,certain the idea is feasible.,not ready to start the venture.,considering a business expansion.,unsure about the idea.
MC,,1,Which of the following is a tool that an entrepreneur develops to project sales for a new business venture:,4,Inventory report,Marketing objectives,Promotional budget,Sales forecast
MC,,1,Costs of sales for a new manufacturing venture typically include,1,"raw materials, equipment, and product inventory.","trade show attendance, raw materials, and equipment.","trade show attendance, product inventory, and Internet access.","internet access, attorney fees, and sales lead lists."
MC,,1,Why is it important for entrepreneurs to talk with industry experts when developing new business concepts?,1,The industry experts typically provide useful information.,The industry experts usually improve your management skills.,The industry experts commonly enhance your confidence.,The industry experts frequently offer financial support.
MC,,1,"To determine their human resource needs, new business owners often find it helpful to",4,allocate funds for additional payroll taxes.,ask a technical recruiter for advice.,hire consultants or freelancers.,list all the tasks involved in operating the business.
MC,,1,What important factors should a small-business owner consider when deciding if s/he should hire an additional employee?,2,Property taxes and benefits,Necessary skills and affordability,Screening process and skill set,Training needs and attitude
MC,,1,"Because Connor does not know how to prepare his startup company's tax return, he decides to outsource the activity by contracting a(n)",4,insurance agent.,probate attorney.,trusted colleague.,licensed accountant.
MC,,1,Which of the following is true regarding risk-taking:,3,Financial risks primarily affect new businesses.,Smart businesspeople avoid risk.,All entrepreneurs must take risks.,Risk related to staffing can be largely controlled.
MC,,1,The ABC Company organized its workflow so that specific departments perform certain tasks. This is an example of workflow organized by,1,function.,product.,rotation.,region.
MC,,1,One way for a startup business owner to determine opportunities to expand the business's product line is by,1,talking with customers.,observing vendors.,creating a need.,consistently meeting goals.
MC,,1,Which of the following venture-harvesting methods usually supports a venture's future growth and facilitates the business owner's exit:,2,Ceasing business operations,Initiating a public stock offering,Setting up a public trust fund,Developing a licensing plan
MC,,1,Which of the following is a true statement regarding the relationship between a business's supply chain management and its performance:,2,Good supply chain management leads to decreased value for the customer.,Poor supply chain management can result in customer dissatisfaction.,Poor supply chain management can result in customer satisfaction.,Good supply chain management leads to unsustainable business practices.
MC,,1,"When preparing a cash flow statement, you need to eliminate the effects of accrual accounting. If you failed to do that, the cash flow statement would",2,understate cash receipts and overstate cash payments.,overstate cash receipts and overstate cash payments.,overstate cash receipts and understate cash payments.,understate cash payments and understate cash receipts.
MC,,1,A disadvantage of commercial finance companies as a main source of credit for businesses is that they are often,4,independent.,conservative.,cautious.,expensive.
MC,,1,What is an example of a fee-based service provided by a bank?,4,Loaning money,Selling certificates of deposit,Selling annuities,Credit card processing
MC,,1,"A business wants to buy a new piece of equipment that costs $146,500. A financial institution will loan the business 85% of the value of the equipment. Calculate the additional amount the business needs to obtain in order to purchase the equipment.",2,"$15,845.25","$21,975.00","$12,452.50","$24,650.00"
MC,,1,What is the primary source that banks consider when evaluating a business's capacity to repay a loan?,2,Fixed assets,Cash flow,Liabilities,Accounts payable
MC,,1,Which of the following is a one-time cost:,2,Insurance,Shipping,Taxes,Wages
